player_id,name,age,nationality,club,league,position,position_group,overall_rating,potential,market_value_eur,wage_eur,height_cm,weight_kg,preferred_foot,contract_years_left,international_reputation,skill_moves,weak_foot,pace,shooting,passing,dribbling,defending,physic,appearances,goals,assists,minutes_played
100358,Adam Castro,20,Nigeria,Northgate United,Crown League,CAM,Midfielder,61,62,723000.0,1000.0,188,75,Right,1,3,3,3,50,46,63,73,53,57,26,8,4,2058
100359,Tom Rossi,24,USA,Hansa Nord,Bundesklasse,CDM,Midfielder,67,72,1804000.0,2300.0,185,69,Right,4,2,2,2,63,73,74,66,66,66,23,6,7,1688
100360,Pavel Marin,32,South Korea,Costa Azul,Continental A,CAM,Midfielder,77,79,3291000.0,3000.0,185,77,Right,3,2,3,3,81,73,82,82,76,69,21,4,4,1602
100361,Samir Hart,20,Sweden,Rhein Adler,Bundesklasse,LM,Midfielder,87,94,12573000.0,10600.0,181,68,Right,3,1,2,3,84,83,89,89,81,78,30,12,11,2086
100362,Aaron Keller,27,Colombia,Napoli Sud,Serie Oro,RW,Forward,77,77,3872000.0,4600.0,175,62,Left,2,1,2,3,80,91,66,83,55,80,20,10,4,1047
100363,Yusuf Volkov,28,Morocco,Utrecht Dom,Eredivisie Pro,LB,Defender,72,72,1285000.0,1700.0,183,75,Left,5,1,2,2,71,51,66,73,72,57,14,1,4,849
100364,Dani Rossi,33,South Korea,Bayern Stein,Bundesklasse,LM,Midfielder,60,60,635000.0,1000.0,183,89,Left,2,3,3,4,56,50,69,61,53,62,21,4,4,1568
100365,Felix Toure,21,Croatia,Olympia Verde,Continental A,CB,Defender,64,73,1203000.0,1100.0,178,89,Right,1,2,2,3,58,43,55,48,76,60,17,2,2,1482
100366,Daichi Bianchi,20,Croatia,Eisern Berlin,Bundesklasse,LWB,Defender,70,70,1551000.0,1500.0,183,65,Right,4,2,2,3,62,48,53,68,72,71,38,2,2,3273
100367,Nicolas Ibrahim,25,Colombia,Inter Lazio,Serie Oro,CDM,Midfielder,66,72,1272000.0,1000.0,182,84,Right,2,1,3,3,62,61,65,67,68,69,18,4,4,1299
100368,Luca Moretti,26,Denmark,Sporting Lumen,Continental A,RB,Defender,60,67,521000.0,1000.0,182,93,Right,4,2,5,3,57,32,48,37,63,60,23,2,4,1441
100369,Carlos Marin,20,Brazil,Real Montaña,Continental A,LM,Midfielder,80,84,3648000.0,2600.0,177,84,Left,3,1,3,2,78,69,84,74,84,76,26,7,9,1701
100370,Luca Dubois,29,Morocco,Atlético Sol,Continental A,CDM,Midfielder,73,74,1841000.0,1500.0,183,70,Right,5,3,2,3,70,52,78,75,74,74,25,8,4,2134
100371,Nikola Bauer,29,Mexico,Northgate United,Crown League,LB,Defender,67,67,1650000.0,1600.0,169,73,Right,2,2,2,3,58,45,66,50,76,69,28,0,1,1445
100372,Emre Sato,25,Belgium,Groningen Noord,Eredivisie Pro,CAM,Midfielder,73,74,2214000.0,2800.0,191,76,Left,5,2,2,3,70,67,77,89,66,69,18,8,1,866
100373,Bruno Ibrahim,24,Uruguay,Napoli Sud,Serie Oro,RW,Forward,76,76,4906000.0,5500.0,182,70,Left,4,2,1,2,80,79,91,80,50,63,26,8,2,1658
100374,Hugo Tanaka,31,Portugal,Schwarzwald SV,Bundesklasse,RWB,Defender,61,61,387000.0,1000.0,183,70,Right,3,2,2,4,53,38,55,40,60,62,20,2,3,1497
100375,Felix Silva,26,Brazil,Rotterdam Haven,Eredivisie Pro,ST,Forward,71,71,2110000.0,2100.0,169,77,Right,1,2,3,3,69,76,68,65,49,60,32,15,9,2383
100376,Aaron Park,24,Italy,Torino Granata,Serie Oro,LW,Forward,71,77,1384000.0,2000.0,184,81,Right,1,3,3,2,80,76,58,75,69,78,22,11,5,1141
100377,Liam Tanaka,23,Croatia,Roma Vera,Serie Oro,LW,Forward,65,69,923000.0,1300.0,184,84,Right,2,2,2,3,62,68,59,73,40,53,19,11,1,1215
100378,Noah Almeida,17,Argentina,Torino Granata,Serie Oro,RM,Midfielder,67,79,2889000.0,4500.0,186,66,Right,5,2,1,3,65,62,72,71,65,63,24,4,5,1768
100379,Theo Larsson,22,England,Rhein Adler,Bundesklasse,RW,Forward,64,70,1781000.0,1900.0,187,62,Right,2,2,3,4,66,60,67,67,37,53,19,9,3,1445
100380,Kenji Toure,26,Uruguay,Milano Nero,Serie Oro,RWB,Defender,65,69,1003000.0,1000.0,189,74,Right,4,1,2,2,51,52,59,48,73,80,24,0,1,1312
100381,Emre Bianchi,20,Denmark,Ironside AFC,Crown League,CDM,Midfielder,70,75,2273000.0,2000.0,178,85,Right,1,1,3,4,63,59,74,69,56,67,23,4,6,1808
100382,Ivan Romano,28,Denmark,Eisern Berlin,Bundesklasse,RB,Defender,68,68,756000.0,1000.0,182,74,Right,4,1,4,2,66,40,65,58,68,70,21,1,3,1449
100383,Ivan Adeyemi,22,Morocco,Crystal Rovers,Crown League,CM,Midfielder,63,73,1197000.0,1200.0,182,87,Left,2,2,2,3,71,54,68,65,70,46,21,5,5,1388
100384,Tom Keller,26,Spain,Amsterdam Lance,Eredivisie Pro,LWB,Defender,81,82,3557000.0,2800.0,177,66,Left,4,1,1,4,70,59,73,68,81,90,29,3,8,1511
100385,Sven Marchetti,26,Italy,Northgate United,Crown League,RM,Midfielder,69,69,1076000.0,1000.0,186,81,Left,1,1,2,3,57,59,67,72,60,67,21,5,7,1071
100386,Dani Reyes,23,Italy,Kings Park,Crown League,LWB,Defender,74,83,3088000.0,2200.0,185,76,Left,5,2,3,3,70,64,62,50,81,72,11,0,1,641
100387,Sven Vega,24,Morocco,Rhein Adler,Bundesklasse,ST,Forward,81,83,5396000.0,6800.0,174,80,Right,5,2,2,3,79,86,69,75,57,87,27,11,5,1838
100388,Nikola Kovac,19,Serbia,Groningen Noord,Eredivisie Pro,RWB,Defender,73,86,2433000.0,2900.0,177,78,Right,1,2,3,2,71,42,57,56,77,76,22,1,2,1832
100389,Victor Hart,28,Ghana,Olympia Verde,Continental A,CDM,Midfielder,77,77,2863000.0,3700.0,182,83,Right,1,2,2,3,81,69,84,80,70,68,27,4,11,1278
100390,Carlos Volkov,23,Croatia,Rotterdam Haven,Eredivisie Pro,CM,Midfielder,71,81,2488000.0,2200.0,188,85,Right,4,3,3,4,70,57,68,72,71,67,11,3,1,966
100391,Kai Petrov,22,Colombia,Lyon Sud,Ligue Première,LW,Forward,71,78,2777000.0,4200.0,182,78,Right,5,1,4,4,75,78,72,75,26,78,21,10,4,1450
100392,Bruno Petrov,19,Colombia,Utrecht Dom,Eredivisie Pro,ST,Forward,67,71,1804000.0,1100.0,187,85,Left,5,1,1,3,71,73,61,72,48,64,36,22,8,2262
100393,Luca Ibrahim,24,Nigeria,Inter Lazio,Serie Oro,CB,Defender,93,96,9275000.0,8500.0,193,64,Right,1,2,3,4,77,74,90,79,97,96,24,2,5,1388
100394,Rafael Nielsen,21,Italy,Kings Park,Crown League,LM,Midfielder,74,86,2678000.0,3400.0,185,74,Right,5,1,2,3,64,82,79,74,61,70,15,4,3,1234
100395,Ivan Schmidt,25,Spain,Paris Étoile,Ligue Première,ST,Forward,71,79,2572000.0,3700.0,184,76,Right,5,1,3,3,74,87,63,69,48,66,27,14,5,2028
100396,Nicolas Diallo,21,Ghana,Eindhoven Volt,Eredivisie Pro,LB,Defender,70,76,1041000.0,1100.0,177,74,Right,4,1,2,2,57,40,58,58,71,71,29,2,3,1860
100397,Aaron Stankovic,29,Germany,Lille Or,Ligue Première,CAM,Midfielder,69,69,921000.0,1000.0,182,73,Right,1,1,3,3,58,74,76,71,77,79,21,5,6,1532
100398,Samir Marchetti,21,USA,Amsterdam Lance,Eredivisie Pro,CB,Defender,65,76,1512000.0,1900.0,182,80,Right,2,2,3,5,52,48,57,54,66,65,27,0,5,1510
100399,Nicolas Silva,18,Netherlands,Paris Étoile,Ligue Première,LWB,Defender,60,74,1358000.0,1000.0,178,85,Right,1,1,3,4,54,39,49,45,61,64,20,1,3,1546
100400,Luca Keller,25,Norway,Napoli Sud,Serie Oro,RWB,Defender,75,80,3095000.0,2200.0,177,75,Right,5,2,2,3,70,49,64,56,72,77,30,1,2,1816
100401,Noah Sato,27,USA,Bayern Stein,Bundesklasse,CDM,Midfielder,74,74,2191000.0,2300.0,191,77,Right,2,1,2,4,76,65,78,80,70,79,28,6,7,1288
100402,Rafael Silva,25,Netherlands,Eisern Berlin,Bundesklasse,CB,Defender,70,78,2552000.0,3700.0,180,74,Right,3,1,3,2,58,48,65,52,71,68,21,0,1,1727
100403,Felix Larsson,25,Sweden,Marseille Bleu,Ligue Première,LW,Forward,77,83,5076000.0,4100.0,174,61,Right,1,2,3,4,77,78,65,80,60,69,33,19,9,2430
100404,Tariq Haaland,25,Norway,Monaco Rocher,Ligue Première,GK,Goalkeeper,71,74,1291000.0,1000.0,187,74,Right,1,1,2,3,45,33,35,54,52,58,17,0,0,891
100405,Liam Castro,25,South Korea,Sporting Lumen,Continental A,CAM,Midfielder,67,73,998000.0,1000.0,180,74,Right,1,2,3,4,66,62,63,69,52,64,26,7,10,2227
100406,Hugo Moretti,28,Ghana,Crystal Rovers,Crown League,CM,Midfielder,80,83,3437000.0,4100.0,179,80,Left,1,2,5,2,76,77,80,83,76,68,24,7,4,1151
100407,Liam Bianchi,23,Serbia,Riverside FC,Crown League,LWB,Defender,85,95,8779000.0,5500.0,183,74,Right,4,1,3,3,88,58,73,68,86,95,10,0,1,620
100408,Omar Dubois,21,France,Eindhoven Volt,Eredivisie Pro,RW,Forward,68,80,3376000.0,4900.0,177,81,Right,2,2,3,5,72,68,69,70,48,60,15,6,2,1210
100409,Leon Romano,26,Portugal,Lille Or,Ligue Première,RWB,Defender,82,86,3458000.0,3400.0,165,73,Right,2,2,3,3,73,52,71,70,86,72,37,4,7,2541
100410,Bruno Kovac,24,Denmark,Eindhoven Volt,Eredivisie Pro,GK,Goalkeeper,73,79,2261000.0,3200.0,183,83,Right,2,4,2,4,51,38,61,50,45,70,38,0,0,1803
100411,Kenji Stankovic,31,Sweden,Lyon Sud,Ligue Première,RM,Midfielder,64,64,631000.0,1000.0,177,85,Right,2,1,3,4,65,61,73,64,58,69,25,8,5,1568
100412,Felix Tanaka,28,Colombia,Napoli Sud,Serie Oro,CDM,Midfielder,64,69,1015000.0,1200.0,191,83,Right,5,1,3,3,60,56,65,59,45,56,16,2,5,1109
100413,Carlos Moretti,31,England,Northgate United,Crown League,CB,Defender,75,75,1331000.0,1800.0,182,72,Right,4,2,2,3,78,49,55,70,73,76,28,0,4,2428
100414,Victor Andersen,28,Germany,Rhein Adler,Bundesklasse,CF,Forward,65,65,1319000.0,1300.0,178,65,Right,1,2,3,4,71,71,53,73,36,70,19,10,4,1401
100415,Jonas Lindqvist,29,Nigeria,Milano Nero,Serie Oro,ST,Forward,75,78,2186000.0,2600.0,181,77,Left,2,2,3,2,67,74,68,85,68,70,19,13,5,1703
100416,Victor Andersen,23,Belgium,Lyon Sud,Ligue Première,GK,Goalkeeper,83,89,3748000.0,3700.0,178,80,Left,1,1,3,3,63,48,54,64,60,76,31,0,0,2725
100417,Ivan Okafor,19,Spain,Atlético Sol,Continental A,LW,Forward,70,82,2460000.0,2300.0,182,85,Right,2,1,4,4,74,72,50,79,43,58,22,7,4,1165
100418,Luca Volkov,30,USA,Groningen Noord,Eredivisie Pro,LWB,Defender,56,58,226000.0,1000.0,175,60,Right,2,1,2,2,57,30,66,45,50,60,19,2,1,1027
100419,Tariq Sato,26,Croatia,Bayern Stein,Bundesklasse,ST,Forward,71,73,1936000.0,1900.0,192,80,Left,5,2,2,4,68,73,68,75,55,73,23,13,7,1597
100420,Eli Marchetti,17,Serbia,Rotterdam Haven,Eredivisie Pro,GK,Goalkeeper,71,82,3685000.0,5700.0,188,65,Right,5,1,3,3,47,38,61,51,51,72,27,0,1,1850
100421,Mateo Kovac,31,Denmark,Olympia Verde,Continental A,RB,Defender,77,80,1933000.0,2400.0,180,80,Right,3,1,4,4,72,55,73,61,81,78,22,1,1,1160
100422,Kenji Reyes,30,Argentina,Crystal Rovers,Crown League,RM,Midfielder,72,72,1788000.0,1600.0,169,81,Right,4,1,4,3,70,64,78,75,64,55,27,4,9,2038
100423,Marco Andersen,23,Belgium,Sporting Lumen,Continental A,LWB,Defender,53,58,602000.0,1000.0,182,78,Right,5,2,3,3,58,34,42,43,61,55,30,0,0,1944
100424,Aaron Lindqvist,23,Senegal,Torino Granata,Serie Oro,RWB,Defender,65,69,1069000.0,1300.0,193,77,Right,2,1,2,3,56,58,63,47,79,65,22,0,4,1678
100425,Pavel Schmidt,22,South Korea,Hansa Nord,Bundesklasse,CAM,Midfielder,72,76,1735000.0,2800.0,181,58,Right,5,1,2,4,62,68,82,68,67,56,19,9,9,1335
100426,Theo Marchetti,22,South Korea,Hansa Nord,Bundesklasse,LW,Forward,66,76,1743000.0,1700.0,177,74,Left,1,1,3,4,67,73,62,75,50,62,26,12,7,2257
100427,Tom Stankovic,22,Japan,Rotterdam Haven,Eredivisie Pro,LB,Defender,76,79,3275000.0,3200.0,178,71,Right,5,1,4,4,70,47,55,63,74,78,32,2,4,1835
100428,Adam Stankovic,26,Belgium,Utrecht Dom,Eredivisie Pro,RM,Midfielder,71,74,1504000.0,1700.0,184,83,Right,2,1,2,3,68,72,79,69,65,65,10,2,4,788
100429,Samir Lindqvist,21,Serbia,Olympia Verde,Continental A,GK,Goalkeeper,66,74,1322000.0,1300.0,179,60,Left,2,2,3,2,44,34,43,42,47,68,38,0,0,1971
100430,Tariq Tanaka,29,Germany,Utrecht Dom,Eredivisie Pro,CDM,Midfielder,85,85,5879000.0,5700.0,193,83,Right,2,4,1,4,85,78,89,98,76,90,26,7,11,1179
100431,Mateo Diallo,32,USA,Kings Park,Crown League,CB,Defender,71,71,922000.0,1000.0,177,72,Left,4,2,2,3,64,45,61,57,72,74,26,5,4,1509
100432,Daichi Mensah,24,South Korea,Napoli Sud,Serie Oro,GK,Goalkeeper,80,82,2980000.0,3300.0,188,70,Left,3,3,3,5,50,46,64,54,68,86,38,0,0,2909
100433,Jonas Ferreira,31,Germany,Inter Lazio,Serie Oro,CAM,Midfielder,58,58,478000.0,1000.0,187,76,Left,5,2,1,3,51,62,62,48,42,48,19,7,6,1228
100434,Yusuf Marchetti,23,Croatia,Sporting Lumen,Continental A,LM,Midfielder,71,74,2758000.0,4000.0,174,75,Right,5,1,3,4,70,63,72,81,66,72,21,2,5,1864
100435,Aleksandr Volkov,28,Norway,Marseille Bleu,Ligue Première,CF,Forward,61,61,767000.0,1000.0,187,85,Right,3,1,3,4,65,66,53,76,39,60,16,9,7,1326
100436,Mamadou Vega,20,Denmark,Lille Or,Ligue Première,RWB,Defender,60,67,755000.0,1200.0,180,68,Left,1,1,1,2,52,28,53,48,69,74,24,2,2,1380
100437,Hugo Okafor,26,Japan,Rhein Adler,Bundesklasse,CF,Forward,70,74,3007000.0,2400.0,181,76,Left,2,3,5,3,63,76,73,74,34,64,38,7,7,1842
100438,Kai Novak,26,Croatia,Schwarzwald SV,Bundesklasse,CB,Defender,68,73,1527000.0,2400.0,183,81,Left,3,1,2,3,65,44,66,56,68,72,23,5,1,1838
100439,Kai Castro,18,England,Lille Or,Ligue Première,LW,Forward,73,81,4936000.0,7400.0,186,76,Right,5,3,2,3,73,76,58,79,45,66,8,3,2,596
100440,Rafael Okafor,26,England,Rotterdam Haven,Eredivisie Pro,GK,Goalkeeper,70,70,722000.0,1100.0,183,79,Left,4,2,3,3,34,45,53,46,52,60,7,0,0,349
100441,Daichi Tanaka,30,Sweden,Costa Azul,Continental A,RW,Forward,83,87,6215000.0,8000.0,174,80,Right,2,1,3,3,75,86,78,89,48,67,15,8,6,1210
100442,Mateo Rossi,27,Nigeria,Bayern Stein,Bundesklasse,GK,Goalkeeper,77,77,1567000.0,1200.0,189,73,Right,5,1,1,2,50,42,56,62,58,72,18,0,0,885
100443,Hugo Andersen,16,Portugal,Crystal Rovers,Crown League,GK,Goalkeeper,64,69,1061000.0,1700.0,186,84,Right,4,3,3,2,38,38,45,42,49,59,26,0,0,1910
100444,Mateo Silva,22,Uruguay,Ironside AFC,Crown League,CM,Midfielder,70,74,2575000.0,3900.0,173,80,Right,5,1,3,3,66,69,76,66,56,68,30,9,3,2679
100445,Diego Bianchi,20,Sweden,Rotterdam Haven,Eredivisie Pro,CM,Midfielder,60,69,748000.0,1000.0,184,77,Right,1,3,4,2,46,51,63,62,56,68,35,4,14,2338
100446,Omar Andersen,25,Ghana,Eisern Berlin,Bundesklasse,LB,Defender,63,71,1253000.0,1800.0,173,59,Left,3,2,3,3,54,52,50,51,73,64,13,0,0,1001
100447,Felix Weber,21,Colombia,Utrecht Dom,Eredivisie Pro,LB,Defender,82,91,5562000.0,8200.0,176,89,Right,4,1,1,2,71,52,71,68,96,83,13,1,2,966
100448,Leon Reyes,28,France,Amsterdam Lance,Eredivisie Pro,ST,Forward,84,85,6807000.0,9700.0,188,77,Right,4,2,2,3,87,83,81,87,61,91,38,18,13,2496
100449,Carlos Nielsen,23,Colombia,Rhein Adler,Bundesklasse,LWB,Defender,80,82,3687000.0,3400.0,180,79,Left,4,1,1,5,76,63,70,65,84,86,27,1,3,2053
100450,Bruno Andersen,21,Spain,Ironside AFC,Crown League,GK,Goalkeeper,73,86,1818000.0,1600.0,186,71,Left,3,2,3,2,51,25,70,42,52,62,23,0,0,1395
100451,Eli Lindqvist,25,Belgium,Rotterdam Haven,Eredivisie Pro,CDM,Midfielder,66,70,1670000.0,1700.0,176,75,Right,2,1,2,2,72,58,64,70,59,62,23,4,6,1268
100452,Omar Bauer,26,Japan,Eisern Berlin,Bundesklasse,CM,Midfielder,78,80,2717000.0,2900.0,182,70,Right,3,1,3,2,83,64,82,80,80,75,32,7,5,2306
100453,Joel Tanaka,23,Colombia,Bayern Stein,Bundesklasse,CAM,Midfielder,82,88,6975000.0,5800.0,191,78,Right,3,3,4,3,91,78,93,83,78,87,22,3,4,1577
100454,Daichi Novak,18,Belgium,Milano Nero,Serie Oro,CDM,Midfielder,86,92,11589000.0,8400.0,186,89,Right,5,2,2,3,74,80,82,83,87,86,23,11,10,1596
100455,Daichi Stankovic,27,Japan,Schwarzwald SV,Bundesklasse,CF,Forward,63,67,1103000.0,1300.0,183,71,Right,1,1,2,4,68,68,71,65,43,59,19,10,4,1045
100456,Leon Novak,29,Mexico,Kings Park,Crown League,GK,Goalkeeper,75,75,1390000.0,1800.0,188,80,Right,2,2,3,2,48,38,56,61,66,75,17,0,0,1320
100457,Sergio Dubois,29,Brazil,Rotterdam Haven,Eredivisie Pro,RWB,Defender,75,75,1246000.0,1700.0,184,78,Right,5,2,3,2,68,60,60,57,82,75,15,1,6,1277
100458,Leon Toure,27,Japan,Paris Étoile,Ligue Première,ST,Forward,82,89,5588000.0,5800.0,182,63,Right,4,3,3,2,87,81,89,80,62,77,28,21,8,2286
100459,Sergio Weber,21,USA,Kings Park,Crown League,RM,Midfielder,80,86,5753000.0,6400.0,182,63,Right,1,2,2,1,65,75,84,80,66,70,25,15,7,1230
100460,Sergio Nielsen,27,Argentina,Napoli Sud,Serie Oro,CAM,Midfielder,74,78,2374000.0,1900.0,176,67,Right,1,2,4,3,76,67,77,74,71,80,27,7,10,2378
100461,Kai Marchetti,18,Senegal,Atlético Sol,Continental A,LWB,Defender,66,77,1987000.0,2300.0,172,69,Left,2,1,4,4,62,38,64,51,67,70,15,1,2,843
100462,Sven Okafor,21,Nigeria,Eisern Berlin,Bundesklasse,LWB,Defender,81,92,4605000.0,5100.0,186,77,Right,5,2,2,2,74,62,81,69,85,80,15,0,2,1114
100463,Ravi Reyes,27,England,Lyon Sud,Ligue Première,LWB,Defender,69,72,1747000.0,1600.0,191,85,Right,1,1,2,2,71,54,58,47,67,70,19,2,0,1362
100464,Tom Toure,25,Brazil,Hansa Nord,Bundesklasse,RM,Midfielder,61,71,1128000.0,1000.0,176,78,Left,1,1,2,4,56,53,62,62,53,58,29,8,7,1958
100465,Omar Schmidt,24,Colombia,Roma Vera,Serie Oro,RM,Midfielder,70,77,1879000.0,2000.0,181,69,Left,4,3,2,2,71,48,79,69,65,61,20,2,3,917
100466,Nikola Toure,25,Denmark,Kings Park,Crown League,RW,Forward,67,73,1932000.0,2600.0,191,70,Right,2,1,3,3,77,73,58,69,47,54,26,7,3,1390
100467,Yusuf Schmidt,21,Japan,Olympia Verde,Continental A,LWB,Defender,51,53,224000.0,1000.0,178,67,Right,1,3,2,3,38,25,44,32,49,48,29,1,2,1716
100468,Tariq Keller,18,France,Marseille Bleu,Ligue Première,CAM,Midfielder,64,72,1440000.0,1100.0,174,69,Right,5,2,4,4,58,55,60,63,62,52,26,2,11,2030
100469,Theo Costa,26,Morocco,Real Montaña,Continental A,RM,Midfielder,74,78,1260000.0,1300.0,173,64,Right,3,2,4,3,73,55,75,70,76,82,32,9,10,2238
100470,Bruno Ibrahim,25,USA,Riverside FC,Crown League,RB,Defender,72,75,1673000.0,1400.0,181,66,Left,2,2,4,3,61,51,65,57,79,80,16,2,2,1083
100471,Omar Diallo,21,Sweden,Sporting Lumen,Continental A,LB,Defender,80,82,5194000.0,3400.0,183,72,Left,2,1,2,3,70,52,57,74,82,87,17,0,0,1438
100472,Dani Adeyemi,33,Japan,Sporting Lumen,Continental A,CF,Forward,75,77,1508000.0,1400.0,185,83,Right,5,1,4,4,75,72,70,84,58,79,11,7,4,524
100473,Emre Vega,22,Argentina,Lille Or,Ligue Première,ST,Forward,68,72,1765000.0,2200.0,175,85,Right,3,1,2,2,67,68,63,77,56,61,29,14,6,2346
100474,Mamadou Almeida,27,Morocco,Real Montaña,Continental A,LW,Forward,86,86,5921000.0,8700.0,183,76,Right,5,2,3,2,85,94,81,95,64,78,31,20,3,2737
100475,Mamadou Volkov,30,Uruguay,Kings Park,Crown League,GK,Goalkeeper,58,62,349000.0,1000.0,185,88,Right,1,2,3,2,25,25,45,36,31,55,23,0,0,1596
100476,Carlos Nielsen,26,Norway,Utrecht Dom,Eredivisie Pro,RW,Forward,66,69,1552000.0,1000.0,177,77,Right,3,2,3,3,80,71,51,65,42,60,23,8,5,2024
100477,Marco Ibrahim,28,England,Costa Azul,Continental A,LW,Forward,81,81,4858000.0,5300.0,179,73,Right,4,1,1,4,84,84,73,76,59,80,35,22,9,1841
