player_id,name,age,nationality,club,league,position,position_group,overall_rating,potential,market_value_eur,wage_eur,height_cm,weight_kg,preferred_foot,contract_years_left,international_reputation,skill_moves,weak_foot,pace,shooting,passing,dribbling,defending,physic,appearances,goals,assists,minutes_played
100478,Sergio Novak,23,Denmark,Inter Lazio,Serie Oro,RB,Defender,69,75,1925000.0,1900.0,180,76,Right,3,2,3,2,60,50,55,55,62,78,28,2,2,1418
100479,Hugo Marin,23,USA,Kings Park,Crown League,CB,Defender,73,77,1780000.0,2800.0,176,82,Right,4,2,2,5,75,51,74,69,82,68,28,2,4,2157
100480,Omar Adeyemi,24,Spain,Napoli Sud,Serie Oro,LWB,Defender,70,73,1890000.0,2100.0,182,81,Right,3,1,4,3,59,43,73,55,64,66,33,1,3,1599
100481,Eli Reyes,22,Brazil,Inter Lazio,Serie Oro,LW,Forward,77,83,4975000.0,7800.0,190,68,Right,3,1,3,2,81,82,74,81,64,81,29,16,4,1459
100482,Noah Hart,25,Senegal,Atlético Sol,Continental A,GK,Goalkeeper,68,70,1409000.0,1600.0,184,77,Right,1,1,4,3,43,36,46,42,48,66,33,0,1,2578
100483,Joel Andersen,31,Brazil,Groningen Noord,Eredivisie Pro,CDM,Midfielder,72,72,1221000.0,1300.0,173,71,Right,3,3,3,1,73,63,78,73,72,60,11,4,5,549
100484,Aleksandr Marchetti,22,Ghana,Sporting Lumen,Continental A,CM,Midfielder,68,70,1372000.0,1300.0,186,83,Right,2,2,4,4,63,74,74,71,54,54,27,4,11,2395
100485,Jonas Marchetti,30,Ghana,Roma Vera,Serie Oro,ST,Forward,69,69,735000.0,1000.0,182,77,Right,5,2,3,4,72,73,67,69,56,56,13,1,2,1139
100486,Diego Ibrahim,24,Germany,Eisern Berlin,Bundesklasse,RWB,Defender,75,79,2550000.0,2500.0,188,77,Right,3,2,3,2,63,44,72,58,71,82,23,0,2,1549
100487,Liam Weber,19,Netherlands,Costa Azul,Continental A,LW,Forward,68,77,2764000.0,4100.0,174,75,Right,1,2,3,3,64,73,57,66,41,57,20,10,6,1153
100488,Aleksandr Nielsen,28,Morocco,Rotterdam Haven,Eredivisie Pro,RW,Forward,69,73,1884000.0,2900.0,174,80,Right,4,1,3,3,80,70,60,70,36,62,20,7,3,1229
100489,Mateo Almeida,28,Italy,Lille Or,Ligue Première,RM,Midfielder,79,85,2944000.0,4700.0,182,73,Right,4,2,3,4,67,83,92,79,60,67,19,4,5,1565
100490,Andre Vega,27,Morocco,Rhein Adler,Bundesklasse,LWB,Defender,84,87,4178000.0,5000.0,174,89,Right,3,1,3,4,83,66,89,74,91,86,15,0,2,1315
100491,Liam Okafor,29,Croatia,Roma Vera,Serie Oro,LWB,Defender,66,67,673000.0,1000.0,180,84,Right,1,1,4,4,56,57,58,50,69,68,12,0,1,634
100492,Emre Okafor,25,Denmark,Riverside FC,Crown League,CM,Midfielder,76,82,3500000.0,3500.0,178,72,Right,3,2,3,4,80,70,84,80,74,67,10,3,4,868
100493,Ivan Ibrahim,33,Uruguay,Roma Vera,Serie Oro,CB,Defender,73,73,1579000.0,1300.0,184,66,Right,5,1,2,2,64,56,61,51,84,68,34,1,4,1881
100494,Felix Costa,21,Croatia,Riverside FC,Crown League,RWB,Defender,68,73,1881000.0,2400.0,176,69,Right,3,1,2,2,64,55,63,63,77,64,17,2,0,1470
100495,Jonas Hart,31,Nigeria,Atlético Sol,Continental A,LB,Defender,62,64,893000.0,1000.0,184,77,Right,4,2,3,3,56,28,48,44,65,66,16,1,2,952
100496,Yusuf Almeida,25,Mexico,Milano Nero,Serie Oro,LWB,Defender,63,64,542000.0,1000.0,183,80,Right,2,3,3,2,61,46,55,61,69,64,38,2,4,1875
100497,Felix Park,30,Senegal,Torino Granata,Serie Oro,RM,Midfielder,73,73,1209000.0,1000.0,179,69,Right,5,1,2,3,80,52,83,73,75,70,22,7,4,1648
100498,Noah Silva,25,France,Hansa Nord,Bundesklasse,LWB,Defender,74,78,1769000.0,1400.0,184,73,Right,2,4,3,2,68,48,70,62,76,84,34,7,5,2162
100499,Luca Hart,24,Belgium,Kings Park,Crown League,CB,Defender,71,79,2826000.0,4200.0,179,70,Left,4,1,3,3,65,61,60,61,80,80,4,0,0,276
100500,Diego Dubois,23,Serbia,Atlético Sol,Continental A,ST,Forward,69,69,1335000.0,2000.0,189,60,Right,2,3,3,3,75,74,57,73,45,77,19,12,4,886
100501,Omar Novak,19,Spain,Riverside FC,Crown League,GK,Goalkeeper,79,86,3410000.0,3700.0,186,82,Right,4,1,1,4,54,45,54,59,57,75,29,0,1,1811
100502,Aleksandr Fischer,25,Serbia,Rotterdam Haven,Eredivisie Pro,RM,Midfielder,89,95,10521000.0,14300.0,178,73,Right,2,2,2,3,96,77,98,91,85,99,31,7,10,2656
100503,Liam Ferreira,31,Netherlands,Sporting Lumen,Continental A,CF,Forward,69,69,1511000.0,2300.0,179,80,Right,2,3,2,4,74,64,56,71,42,54,18,9,6,1016
100504,Tariq Marchetti,30,USA,Crystal Rovers,Crown League,RWB,Defender,69,69,1322000.0,1800.0,183,81,Right,4,1,3,3,49,45,70,55,76,71,24,0,1,1988
100505,Kenji Toure,24,Nigeria,Marseille Bleu,Ligue Première,ST,Forward,62,62,1026000.0,1000.0,186,74,Right,5,1,2,5,73,69,41,63,47,57,22,5,2,1185
100506,Mateo Sato,17,Morocco,Eisern Berlin,Bundesklasse,RW,Forward,72,81,3334000.0,4800.0,187,77,Right,5,2,3,3,68,72,61,81,59,79,34,15,6,2343
100507,Sven Larsson,22,Ghana,Crystal Rovers,Crown League,CDM,Midfielder,74,75,2057000.0,2700.0,169,81,Right,4,1,1,4,70,64,85,76,72,59,18,6,5,1219
100508,Sven Nielsen,31,Italy,Hansa Nord,Bundesklasse,GK,Goalkeeper,66,66,373000.0,1000.0,186,74,Right,1,1,3,4,47,31,48,38,44,63,24,0,0,1834
100509,Luca Bauer,29,Mexico,Rotterdam Haven,Eredivisie Pro,CB,Defender,80,81,2194000.0,2900.0,189,74,Right,5,3,1,3,76,65,65,85,82,80,38,4,4,3359
100510,Jonas Sato,26,Uruguay,Real Montaña,Continental A,RB,Defender,65,68,886000.0,1000.0,179,81,Right,4,1,1,2,66,26,58,51,61,67,15,1,2,915
100511,Yusuf Weber,21,Sweden,Hansa Nord,Bundesklasse,CAM,Midfielder,67,76,1250000.0,1300.0,191,79,Right,5,4,3,2,63,66,64,68,46,62,32,6,9,1676
100512,Nikola Costa,31,Denmark,Lille Or,Ligue Première,CF,Forward,60,60,446000.0,1000.0,178,81,Right,5,2,3,3,70,64,55,70,33,46,18,12,4,970
100513,Kenji Tanaka,26,Morocco,Real Montaña,Continental A,ST,Forward,67,74,1959000.0,2600.0,182,80,Right,4,2,3,2,75,72,59,73,50,52,25,11,7,1754
100514,Luca Silva,22,Uruguay,Utrecht Dom,Eredivisie Pro,CAM,Midfielder,85,93,9607000.0,15400.0,180,78,Right,2,2,2,2,88,76,89,91,75,80,20,5,9,905
100515,Pavel Volkov,26,Norway,Torino Granata,Serie Oro,RWB,Defender,77,82,2383000.0,3300.0,185,85,Left,5,3,2,3,71,57,68,53,80,77,14,2,1,697
100516,Hugo Lindqvist,28,Belgium,Costa Azul,Continental A,RB,Defender,85,89,4493000.0,3100.0,172,71,Right,4,2,3,3,85,81,77,71,89,82,23,1,0,1375
100517,Rafael Larsson,24,England,Eindhoven Volt,Eredivisie Pro,CAM,Midfielder,82,90,7464000.0,10100.0,180,81,Right,2,1,3,4,78,86,80,79,90,83,26,1,10,1332
100518,Liam Park,19,Norway,Bayern Stein,Bundesklasse,LM,Midfielder,63,67,1074000.0,1600.0,185,71,Left,1,2,3,2,49,48,73,64,57,54,37,9,9,3077
100519,Leon Novak,32,Morocco,Sporting Lumen,Continental A,CDM,Midfielder,64,64,703000.0,1000.0,188,82,Right,5,1,1,3,54,64,65,61,53,58,23,5,5,1243
100520,Nikola Vega,16,England,Atlético Sol,Continental A,CM,Midfielder,68,79,2540000.0,2900.0,177,65,Left,4,1,3,3,61,72,74,69,73,75,12,2,3,946
100521,Daichi Park,27,Uruguay,Eindhoven Volt,Eredivisie Pro,CF,Forward,68,68,1280000.0,1800.0,185,79,Right,2,2,2,3,79,74,57,73,54,76,23,9,1,1337
100522,Leon Marchetti,23,Senegal,Olympia Verde,Continental A,RM,Midfielder,65,65,1274000.0,1600.0,179,83,Right,3,1,3,3,59,50,68,67,73,64,27,9,4,2088
100523,Rafael Schmidt,28,Ghana,Rhein Adler,Bundesklasse,CAM,Midfielder,74,77,3069000.0,4000.0,188,88,Right,5,3,4,4,64,69,86,66,71,75,27,6,5,2352
100524,Emre Janssen,19,Senegal,Lille Or,Ligue Première,CAM,Midfielder,87,95,14874000.0,9800.0,182,76,Right,1,2,4,3,91,75,95,75,78,84,29,10,8,1457
100525,Victor Bauer,21,Portugal,Eisern Berlin,Bundesklasse,LWB,Defender,55,62,462000.0,1000.0,180,73,Right,3,1,1,3,51,33,37,45,60,52,27,2,2,2177
100526,Noah Fischer,28,Senegal,Roma Vera,Serie Oro,CDM,Midfielder,66,66,670000.0,1000.0,191,82,Right,2,1,4,2,68,58,63,75,59,70,23,5,8,1274
100527,Kai Castro,27,Brazil,Inter Lazio,Serie Oro,CDM,Midfielder,72,75,2816000.0,2600.0,184,78,Right,3,1,3,3,71,63,83,82,67,65,29,5,6,2520
100528,Marco Stankovic,25,Serbia,Bayern Stein,Bundesklasse,LM,Midfielder,75,75,2546000.0,2800.0,180,81,Right,1,2,3,4,77,63,74,86,74,78,30,6,7,1636
100529,Tariq Lindqvist,33,France,Olympia Verde,Continental A,RB,Defender,71,71,977000.0,1100.0,184,74,Right,1,1,4,3,64,52,59,60,75,74,36,3,1,2474
100530,Kai Reyes,29,Serbia,Amsterdam Lance,Eredivisie Pro,CF,Forward,66,69,1163000.0,1600.0,181,84,Left,5,3,4,3,73,74,73,66,48,70,26,15,4,2036
100531,Bruno Vega,21,Mexico,Napoli Sud,Serie Oro,GK,Goalkeeper,71,74,1506000.0,1300.0,193,76,Right,3,1,3,3,55,28,45,46,58,71,27,0,0,1352
100532,Marco Keller,23,Portugal,Eisern Berlin,Bundesklasse,CB,Defender,81,87,2884000.0,3000.0,189,80,Right,3,1,2,3,73,62,80,74,88,75,23,1,3,1091
100533,Mateo Andersen,32,Colombia,Roma Vera,Serie Oro,LWB,Defender,60,60,409000.0,1000.0,196,80,Right,3,1,1,2,41,40,52,46,60,62,25,2,3,1364
100534,Omar Adeyemi,25,Mexico,Riverside FC,Crown League,LWB,Defender,72,74,1245000.0,1000.0,177,70,Right,1,1,4,3,72,47,66,61,75,69,32,0,4,2826
100535,Kai Andersen,25,Italy,Ironside AFC,Crown League,LM,Midfielder,70,77,2867000.0,3700.0,177,71,Right,1,2,3,3,72,70,74,70,64,65,16,3,5,893
100536,Bruno Andersen,24,England,Ironside AFC,Crown League,ST,Forward,77,83,4165000.0,5100.0,188,80,Right,3,2,2,1,81,83,72,82,51,70,38,21,8,2136
100537,Mateo Nielsen,22,Belgium,Northgate United,Crown League,RW,Forward,78,85,7617000.0,11800.0,172,80,Right,2,2,4,3,89,87,56,85,54,82,16,6,2,1112
100538,Carlos Diallo,16,Senegal,Groningen Noord,Eredivisie Pro,GK,Goalkeeper,66,80,1288000.0,1500.0,195,78,Right,1,2,3,4,43,40,58,45,45,56,16,0,1,1368
100539,Omar Castro,21,Netherlands,Riverside FC,Crown League,CDM,Midfielder,64,72,1916000.0,1900.0,179,74,Right,3,2,3,3,63,54,63,73,66,48,33,5,12,2009
100540,Felix Bianchi,24,Morocco,Crystal Rovers,Crown League,RB,Defender,81,88,4895000.0,3000.0,176,66,Right,3,3,3,3,84,61,82,67,84,90,22,1,5,1528
100541,Samir Castro,25,Sweden,Bayern Stein,Bundesklasse,LM,Midfielder,63,63,770000.0,1200.0,181,67,Right,3,1,3,4,54,69,76,64,50,61,38,12,9,2506
100542,Daichi Sato,28,Italy,Lyon Sud,Ligue Première,ST,Forward,70,76,2964000.0,4400.0,174,81,Left,5,2,3,3,78,75,69,70,32,62,17,6,2,1141
100543,Nikola Dubois,21,Senegal,Real Montaña,Continental A,CAM,Midfielder,73,76,3409000.0,4200.0,193,83,Right,3,1,3,3,71,54,77,84,73,58,27,9,6,1663
100544,Diego Moretti,19,Sweden,Utrecht Dom,Eredivisie Pro,CAM,Midfielder,73,75,2249000.0,1500.0,179,91,Right,5,1,2,3,68,76,70,66,68,79,24,4,8,1961
100545,Eli Okafor,20,France,Groningen Noord,Eredivisie Pro,RM,Midfielder,67,76,1289000.0,2000.0,170,87,Left,3,2,1,2,70,59,71,67,57,58,20,6,10,1592
100546,Emre Weber,24,Croatia,Roma Vera,Serie Oro,ST,Forward,76,80,3000000.0,3700.0,182,68,Right,5,2,4,3,79,78,63,88,66,65,22,8,5,1513
100547,Leon Keller,26,Norway,Eisern Berlin,Bundesklasse,CF,Forward,85,88,10274000.0,9300.0,196,76,Right,4,1,3,3,91,89,77,92,63,83,17,15,6,1240
100548,Samir Bianchi,24,Ghana,Atlético Sol,Continental A,RB,Defender,83,83,3571000.0,5400.0,180,66,Right,3,1,5,3,83,61,68,84,96,73,36,3,3,1811
100549,Mateo Diallo,27,England,Bayern Stein,Bundesklasse,CAM,Midfielder,82,86,5617000.0,6900.0,187,79,Left,1,1,3,2,79,82,98,83,82,79,22,6,6,1083
100550,Joel Mensah,31,South Korea,Crystal Rovers,Crown League,RW,Forward,77,78,2537000.0,2700.0,181,68,Right,4,2,3,2,80,78,73,87,58,62,18,15,6,1203
100551,Diego Costa,23,England,Torino Granata,Serie Oro,CB,Defender,71,76,2466000.0,2900.0,173,70,Right,2,2,5,3,63,46,63,65,76,81,36,2,1,3147
100552,Daichi Haaland,27,Colombia,Sporting Lumen,Continental A,RM,Midfielder,72,75,2074000.0,1900.0,177,71,Right,3,2,4,3,70,58,76,78,73,78,19,5,6,1127
100553,Dani Sato,28,Brazil,Monaco Rocher,Ligue Première,CB,Defender,74,74,1780000.0,2700.0,182,73,Right,5,2,3,4,68,63,59,57,75,74,24,0,4,1113
100554,Mateo Novak,34,Serbia,Lyon Sud,Ligue Première,CF,Forward,62,62,853000.0,1000.0,180,63,Left,4,2,3,4,65,66,54,62,49,50,28,11,2,1276
100555,Kai Dubois,22,Morocco,Ironside AFC,Crown League,CF,Forward,70,77,2688000.0,2500.0,178,74,Right,3,1,3,3,63,78,66,62,48,61,38,22,4,2804
100556,Samir Okafor,28,USA,Lille Or,Ligue Première,RM,Midfielder,68,68,1108000.0,1500.0,180,73,Right,2,2,3,2,61,56,62,67,70,70,15,3,3,978
100557,Joel Petrov,20,Colombia,Riverside FC,Crown League,CDM,Midfielder,70,76,1437000.0,2200.0,185,89,Right,2,2,4,3,77,50,69,73,68,49,38,10,8,3311
100558,Carlos Fischer,20,Germany,Riverside FC,Crown League,LB,Defender,70,78,2820000.0,2500.0,185,80,Right,2,3,2,2,61,57,60,45,73,74,15,0,1,1202
100559,Kai Okafor,22,Norway,Rotterdam Haven,Eredivisie Pro,RM,Midfielder,71,78,2545000.0,1600.0,185,78,Right,5,1,4,4,79,66,72,77,59,74,5,2,1,251
100560,Mateo Larsson,24,USA,Roma Vera,Serie Oro,LM,Midfielder,69,71,1225000.0,1500.0,193,90,Right,1,1,5,5,60,54,74,70,66,69,17,4,8,1000
100561,Bruno Marchetti,25,Germany,Ironside AFC,Crown League,RM,Midfielder,75,79,2995000.0,2900.0,181,78,Right,2,1,3,4,72,73,77,69,71,68,32,12,7,2789
100562,Tariq Volkov,22,Portugal,Torino Granata,Serie Oro,CF,Forward,66,71,1831000.0,1300.0,177,86,Left,2,3,2,2,71,71,65,64,47,57,21,10,4,1362
100563,Tom Lindqvist,23,Belgium,Real Montaña,Continental A,RW,Forward,72,77,2641000.0,3100.0,171,74,Right,4,2,4,4,76,76,68,79,62,67,29,10,9,2235
100564,Omar Rossi,27,Spain,Paris Étoile,Ligue Première,LW,Forward,71,73,2656000.0,2500.0,187,81,Right,4,2,4,3,79,76,68,80,54,75,28,16,8,2279
100565,Pavel Ibrahim,21,Japan,Milano Nero,Serie Oro,RWB,Defender,69,74,1585000.0,2200.0,191,73,Right,2,3,3,4,72,58,61,65,81,71,24,2,2,1739
100566,Rafael Bianchi,26,England,Paris Étoile,Ligue Première,LB,Defender,65,68,795000.0,1000.0,177,77,Right,3,1,1,3,55,37,55,37,64,71,16,0,0,1383
100567,Bruno Ferreira,23,Argentina,Marseille Bleu,Ligue Première,LWB,Defender,68,76,1420000.0,1000.0,183,76,Left,4,2,2,4,57,46,50,58,73,74,22,1,2,1318
100568,Leon Marin,23,Portugal,Napoli Sud,Serie Oro,LW,Forward,66,73,2014000.0,2600.0,183,81,Right,3,2,3,4,73,58,62,60,42,62,17,8,3,941
100569,Tom Silva,25,Netherlands,Ironside AFC,Crown League,LW,Forward,69,71,979000.0,1000.0,183,80,Right,3,3,2,3,74,78,60,73,48,67,24,10,6,1131
100570,Samir Moretti,25,Denmark,Olympia Verde,Continental A,RM,Midfielder,71,80,2585000.0,2000.0,182,83,Left,4,1,2,3,71,62,72,80,66,68,31,9,6,2501
100571,Victor Costa,17,USA,Real Montaña,Continental A,CAM,Midfielder,61,67,1040000.0,1000.0,180,81,Right,2,1,3,3,66,49,64,54,53,64,21,6,6,961
100572,Joel Stankovic,27,USA,Amsterdam Lance,Eredivisie Pro,RW,Forward,82,84,4970000.0,7900.0,181,75,Left,3,3,3,2,80,91,89,81,60,85,16,6,1,1393
100573,Noah Romano,21,Belgium,Ironside AFC,Crown League,ST,Forward,60,65,1434000.0,1400.0,187,78,Left,3,3,2,4,65,65,68,66,53,61,20,7,4,1689
100574,Bruno Hart,29,Denmark,Costa Azul,Continental A,LB,Defender,77,77,2722000.0,4000.0,187,67,Right,4,2,2,3,65,47,57,71,91,78,23,1,1,1179
100575,Tom Tanaka,29,Belgium,Napoli Sud,Serie Oro,LW,Forward,87,87,7498000.0,5000.0,180,83,Right,1,1,2,3,84,96,77,80,69,77,25,22,10,1253
100576,Felix Marin,18,Spain,Ironside AFC,Crown League,LWB,Defender,77,87,4479000.0,6900.0,166,77,Right,2,3,2,3,73,57,60,67,85,85,23,4,1,1414
100577,Kai Larsson,20,Italy,Northgate United,Crown League,ST,Forward,76,84,5386000.0,5500.0,175,74,Left,4,2,3,2,77,81,71,84,52,73,16,9,2,966
100578,Hugo Bianchi,24,Nigeria,Eindhoven Volt,Eredivisie Pro,CDM,Midfielder,78,90,2634000.0,3700.0,180,70,Right,3,4,3,2,78,62,82,81,68,78,23,6,6,1526
100579,Tom Kovac,30,South Korea,Hansa Nord,Bundesklasse,CF,Forward,60,60,673000.0,1000.0,181,82,Right,3,2,3,4,64,60,55,68,28,58,18,10,3,1477
100580,Pavel Marchetti,29,Senegal,Eindhoven Volt,Eredivisie Pro,CB,Defender,68,68,847000.0,1300.0,189,85,Right,4,1,4,4,67,55,68,56,75,74,17,2,0,1486
100581,Noah Moretti,27,Brazil,Milano Nero,Serie Oro,GK,Goalkeeper,59,62,541000.0,1000.0,176,72,Right,3,3,2,3,36,30,49,41,36,48,10,0,0,463
100582,Bruno Stankovic,27,Norway,Rotterdam Haven,Eredivisie Pro,CDM,Midfielder,57,65,638000.0,1000.0,177,71,Left,1,2,2,4,53,27,58,54,46,52,30,3,9,2678
100583,Joel Larsson,28,Uruguay,Napoli Sud,Serie Oro,RWB,Defender,66,70,1093000.0,1400.0,188,78,Right,4,2,3,3,63,52,64,54,70,78,9,0,1,607
100584,Aleksandr Andersen,25,Germany,Schwarzwald SV,Bundesklasse,RB,Defender,68,71,1711000.0,1400.0,194,91,Right,4,2,3,3,71,55,61,56,65,80,24,5,4,1814
100585,Yusuf Reyes,24,Spain,Monaco Rocher,Ligue Première,LB,Defender,76,82,3569000.0,4600.0,170,68,Right,1,3,3,2,83,54,58,75,74,75,18,0,2,998
100586,Leon Hart,19,Nigeria,Olympia Verde,Continental A,RW,Forward,73,78,4761000.0,5700.0,180,80,Right,2,1,2,3,73,79,80,90,43,65,24,15,4,1652
100587,Rafael Marin,30,Japan,Inter Lazio,Serie Oro,CAM,Midfielder,65,65,606000.0,1000.0,183,74,Right,3,2,3,3,66,54,67,74,49,76,26,9,2,1644
100588,Emre Andersen,19,Norway,Torino Granata,Serie Oro,LWB,Defender,72,82,4487000.0,3100.0,176,66,Right,2,3,4,3,63,63,73,65,80,74,19,1,1,1392
100589,Kai Okafor,24,Japan,Crystal Rovers,Crown League,GK,Goalkeeper,64,75,1268000.0,2000.0,188,73,Left,5,2,3,4,45,30,41,41,40,59,38,0,0,2823
100590,Ravi Janssen,26,Senegal,Ironside AFC,Crown League,RWB,Defender,80,84,4206000.0,6600.0,177,71,Right,4,1,3,3,61,57,66,69,81,85,10,1,3,491
100591,Liam Bauer,22,Argentina,Eisern Berlin,Bundesklasse,RB,Defender,78,85,5031000.0,4500.0,185,78,Left,5,1,3,3,63,56,69,65,84,83,6,0,1,392
100592,Sergio Toure,18,Mexico,Sporting Lumen,Continental A,RB,Defender,75,84,5221000.0,4900.0,181,85,Right,4,1,4,3,75,48,67,63,81,71,11,2,0,897
100593,Tom Toure,26,France,Rotterdam Haven,Eredivisie Pro,RW,Forward,70,70,1972000.0,2300.0,188,86,Left,3,2,4,2,83,72,64,73,42,67,23,8,5,2016
100594,Jonas Ibrahim,24,Uruguay,Amsterdam Lance,Eredivisie Pro,CB,Defender,75,77,2802000.0,3900.0,176,78,Right,3,1,4,3,76,58,79,73,79,95,11,0,3,920
100595,Marco Marin,28,Uruguay,Utrecht Dom,Eredivisie Pro,GK,Goalkeeper,73,75,2836000.0,2300.0,189,76,Right,2,1,4,2,43,42,68,45,55,64,14,0,0,842
100596,Kai Reyes,25,Serbia,Ironside AFC,Crown League,CAM,Midfielder,77,84,3687000.0,4300.0,189,68,Right,1,2,2,3,70,64,73,67,70,74,31,6,8,2588
100597,Joel Keller,22,Argentina,Groningen Noord,Eredivisie Pro,LWB,Defender,69,70,1820000.0,2200.0,179,80,Right,2,1,1,3,49,53,56,71,82,68,3,0,0,235
100598,Daichi Diallo,28,South Korea,Atlético Sol,Continental A,LB,Defender,67,67,969000.0,1100.0,179,85,Right,1,3,3,3,76,43,56,59,63,76,21,2,3,1874
100599,Bruno Marchetti,31,Argentina,Hansa Nord,Bundesklasse,LB,Defender,77,77,2054000.0,1900.0,180,72,Right,2,2,2,2,58,60,59,65,81,71,30,1,6,2670
